ID,Sample,Texapon SB 3 KC,Plantapon ACG 50,Plantapon LC 7,Plantacare 818,Plantacare 2000,Dehyton MC,Dehyton PK 45,Dehyton ML,Dehyton AB 30,Plantapon Amino SCG-L,Plantapon Amino KG-L,Dehyquart A-CA,Luviquat Excellence,Dehyquart CC6,Dehyquart CC7 Benz,Salcare Super 7,Arlypon F,Arlypon TT,Water,Sample Density
743,743,0,0,9.02,0,10.66,0,0,0,0,0,0,0,0,0,0,1,0,1.24,78.08,1.02
744,744,0,0,0,0,0,0,0,0,12.9,11.73,0,0,0,0,0,2.18,0,1.83,71.35,1.01
745,745,8.11,0,12.29,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0,2.28,76.13,1.02
746,746,0,0,10.9,9.56,0,0,0,0,0,0,0,0,0,0,0,1.9,0,1.13,76.51,1.02
747,747,0,12.61,0,0,0,11.26,0,0,0,0,0,0,0,0,0,2.76,0,2.67,70.7,1.03
748,748,0,12.48,0,10.54,0,0,0,0,0,0,0,0,0,0,0,1.31,0,2.31,73.35,1.03
749,749,0,0,9.7,0,0,0,0,0,0,12.65,0,0,0,0,0,1.04,0,2.5,74.11,1.01
750,750,12.15,0,0,0,0,0,12.23,0,0,0,0,0,0,0,0,1.45,0,1.16,73.01,1.02
751,751,0,11.44,0,8.94,0,0,0,0,0,0,0,0,0,0,2.88,0,0,2.92,73.83,1.02
752,752,0,0,0,0,0,0,8.94,0,12.06,0,0,0,0,0,2.38,0,0,4.25,72.38,1.01
753,753,0,0,0,0,0,0,8.1,0,0,8.31,0,0,0,0,2.71,0,0,2.42,78.46,1.01
754,754,0,9.98,0,0,0,0,0,0,0,9.56,0,0,0,0,2.46,0,0,2.75,75.25,1.02
755,755,0,0,0,8.73,0,8.52,0,0,0,0,0,0,0,0,1.46,0,0,1.42,79.88,1.01
756,756,0,11.65,0,0,0,0,8.1,0,0,0,0,0,0,0,2.62,0,0,3.58,74.04,1.02
757,757,0,0,0,0,0,0,0,0,0,12.9,9.98,0,0,0,1.12,0,0,1.75,74.25,1.01
758,758,0,0,11.02,0,0,0,0,0,0,0,10.21,0,0,0,1.21,0,0,3.25,74.33,1.01
759,759,0,9.56,0,0,0,0,0,11.02,0,0,0,0,0,0,2.54,0,0,3.92,72.96,1.02
760,760,0,0,0,0,9.35,0,0,0,0,0,9.15,0,0,0,1.38,0,0,4.92,75.21,1.01
761,761,12.06,0,0,0,0,0,0,0,0,11.65,0,0,0,0,2.79,0,0,1.92,71.58,1.02
762,762,0,9.77,0,0,0,0,0,0,0,0,0,12.27,0,0,1.54,0,0,1.25,75.17,1.01
763,763,0,0,0,0,12.69,0,0,0,0,8.73,0,0,0,0,2.29,0,0,3.08,73.21,1.01
764,764,0,0,0,0,0,10.81,0,0,10.4,0,0,0,0,0,1.79,0,0,2.25,74.75,1.01
765,765,12.27,0,0,0,0,0,0,0,11.23,0,0,0,0,0,1.88,0,0,1.08,73.54,1.02
766,766,0,0,0,0,0,0,0,8.31,0,0,12.48,0,0,0,1.62,0,0,3.42,74.17,1.01
767,767,0,0,0,11.85,0,0,0,0,0,0,0,12.9,0,0,2.21,0,0,4.08,68.96,1
768,768,8.52,11.44,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,3.75,75.25,1.02
769,769,0,0,0,0,0,0,0,0,0,0,12.48,10.6,0,0,2.04,0,0,4.42,70.46,1
770,770,0,9.15,0,0,9.35,0,0,0,0,0,0,0,0,0,1.29,0,0,1.58,78.62,1.02
771,771,11.23,0,0,0,0,9.77,0,0,0,0,0,0,0,0,1.96,0,0,2.58,74.46,1.02
772,772,0,0,0,0,0,0,10.4,0,0,0,0,10.81,0,0,2.12,0,0,4.75,71.92,1
773,773,0,0,0,0,0,0,0,0,10.19,11.85,0,0,0,0,1.71,0,0,4.58,71.67,1.01
774,774,0,0,10.6,0,0,0,0,12.69,0,0,0,0,0,0,2.96,0,0,2.08,71.67,1.02
775,775,0,0,0,0,0,0,0,12.06,0,12.84,0,0,0,0,2.99,0,0,1.08,71.02,1.01
776,776,0,0,0,0,0,0,11.2,0,0,0,8.12,0,0,0,1.33,0,0,4.48,74.87,1.01
777,777,0,0,0,12.88,0,12.57,0,0,0,0,0,0,0,0,2.69,0,0,4.99,66.87,1.02
778,778,10.93,0,0,0,10.16,0,0,0,0,0,0,0,0,0,2.63,0,0,1.27,75,1.02
779,779,0,0,12.71,0,0,0,0,0,0,12.96,0,0,0,0,1.35,0,0,2.34,70.64,1.01
780,780,0,0,0,8.17,0,0,0,12.56,0,0,0,0,0,0,1.04,0,0,1.26,76.99,1.02
781,781,0,0,0,0,0,9.22,0,0,0,0,0,8.51,0,0,1.38,0,0,1.03,79.86,1
782,782,10.77,8.45,0,0,0,0,0,0,0,0,0,0,0,0,2.98,0,0,4.93,72.87,1.02
783,783,0,0,0,0,0,12.23,11.13,0,0,0,0,0,0,0,2.44,0,0,2.02,72.18,1.02
784,784,0,0,0,0,0,0,0,0,10.57,0,8.97,0,0,0,1.63,0,0,3.39,75.45,1
785,785,0,11.88,0,0,0,0,0,0,12.42,0,0,0,0,0,1.23,0,0,3.64,70.83,1.02
786,786,0,0,0,0,0,0,0,8.05,0,0,0,10.47,0,0,2.95,0,0,1.73,76.8,1
787,787,12.98,0,0,0,0,0,11.49,0,0,0,0,0,0,0,1.74,0,0,3.09,70.7,1.02
788,788,12.4,0,0,0,0,0,0,9.09,0,0,0,0,0,0,1.05,0,0,4.81,72.64,1.02
789,789,0,0,11.31,0,0,12.64,0,0,0,0,0,0,0,0,2.1,0,0,1.78,72.17,1.02
790,790,0,0,0,0,0,11.08,0,0,0,11.66,0,0,0,0,2.92,0,0,3.7,70.65,1.01
791,791,0,0,0,0,11.94,0,0,0,9.39,0,0,0,0,0,1.57,0,0,1.18,75.92,1.01
792,792,0,0,0,11.54,0,0,9.55,0,0,0,0,0,0,0,2.47,0,0,4.58,71.86,1.01
793,793,0,0,0,0,0,0,0,8.07,8.66,0,0,0,0,0,1.85,0,0,3.73,77.69,1.01
794,794,0,0,0,0,0,0,0,0,0,8.21,0,12.99,0,0,2.85,0,0,4.62,71.33,1
795,795,0,0,0,0,12.75,0,0,0,0,0,8.69,0,0,0,2.81,0,0,1.4,74.34,1.01
796,796,0,10.97,0,0,0,9.5,0,0,0,0,0,0,0,0,1.12,0,0,2.47,75.94,1.02
797,797,0,0,0,9.32,10.08,0,0,0,0,0,0,0,0,0,1.57,0,0,4.38,74.66,1.02
798,798,0,0,10.34,0,0,0,0,0,8.08,0,0,0,0,0,2.06,0,0,2.26,77.26,1.01
799,799,0,0,0,0,0,0,0,11.93,0,9.01,0,0,0,0,1.1,0,0,4.71,73.26,1.01
800,800,0,0,0,0,0,8.05,0,10.51,0,0,0,0,0,0,2.57,0,0,1.2,77.66,1.01
801,801,11.4,0,0,12.84,0,0,0,0,0,0,0,0,0,0,1.17,0,0,1.31,73.28,1.02
802,802,0,0,0,0,0,0,12.13,11.9,0,0,0,0,0,0,2.97,0,0,3.14,69.85,1.01
803,803,0,0,0,0,0,0,12.1,0,8.08,0,0,0,0,0,1.87,0,0,1.15,76.8,1.01
804,804,12.85,0,0,10.13,0,0,0,0,0,0,0,0,0,0,2.63,0,0,4.91,69.48,1.02
805,805,0,0,12.97,0,0,0,12.94,0,0,0,0,0,0,0,2.01,0,0,1.8,70.27,1.01
806,806,0,0,0,0,8.95,0,8.35,0,0,0,0,0,0,0,1,0,0,4.94,76.76,1.01
807,807,0,0,0,0,10.77,0,0,0,0,0,0,12.28,0,0,1.04,0,0,4.49,71.41,1
808,808,0,0,0,9.15,0,0,0,0,9.54,0,0,0,0,0,1.63,0,0,1.33,78.35,1.01
809,809,0,11.67,10.03,0,0,0,0,0,0,0,0,0,0,0,1.37,0,0,2.02,74.91,1.02
810,810,12.34,0,0,0,0,0,0,0,0,0,11.37,0,0,0,2.18,0,0,1.01,73.1,1.02
811,811,0,10.66,0,0,0,0,0,0,0,0,10.46,0,0,0,2.75,0,0,3.36,72.77,1.01
812,812,0,0,11.22,0,0,0,0,0,9.91,0,0,0,0,0,3,0,0,1.12,74.75,1.01
813,813,0,0,0,0,0,0,0,0,8.01,0,0,12.34,0,0,1.66,0,0,3.07,74.92,0.99
814,814,0,0,0,9.33,0,0,0,8.14,0,0,0,0,0,0,2.34,0,0,4.56,75.63,1.01
815,815,0,0,12.94,0,0,0,0,0,0,8.45,0,0,0,0,1.68,0,0,4.5,72.43,1.01
816,816,0,0,8.32,0,0,0,0,0,0,11.45,0,0,0,0,2.96,0,0,1.73,75.54,1.01
817,817,10.95,0,0,0,10.54,0,0,0,0,0,0,0,0,0,1.3,0,0,4.97,72.24,1.02
818,818,11.2,0,0,0,0,0,0,0,0,0,0,12.1,0,0,2.16,0,0,3.67,70.78,1.01
819,819,0,0,0,0,0,12.79,0,0,0,0,9.27,0,0,0,1.22,0,0,3.42,73.29,1.01
820,820,0,0,10.58,0,8.21,0,0,0,0,0,0,0,0,0,2.02,0,0,2.32,76.87,1.01
821,821,0,0,0,0,8.7,0,0,11.07,0,0,0,0,0,0,1.74,0,0,3.58,74.91,1.01
822,822,0,0,11.83,0,0,0,11.62,0,0,0,0,0,0,0,2.67,0,0,4.46,69.42,1.01
